from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id,max_waiting_time
U1496Z301,U1496Z2,1,,1009_9138_251215,432_926_260511,600
U3174Z52,U3174Z51,1,,436_361_260622,432_926_260511,600
U1496Z301,U1496Z1,1,,1009_9148_251215,432_927_260511,600
U1496Z301,U1496Z2,1,,1009_9154_251215,432_928_260511,600
U3174Z52,U3174Z51,1,,436_363_260622,432_928_260511,600
U3174Z52,U3174Z51,1,,436_369_260622,432_744_260511,600
U3049Z3,U3049Z1,1,,775_68_251217,432_744_260511,600
U1333Z2,U1333Z2,1,,497_435_260309,2897_24_251006,900
U1496Z301,U1496Z2,1,,1022_9419_251214,432_910_260511,600
U3174Z52,U3174Z51,1,,436_359_260622,432_910_260511,600
U3049Z3,U3049Z1,1,,775_62_251217,432_910_260511,600
U1496Z301,U1496Z1,1,,1009_9134_251215,432_911_260511,600
U2432Z301,U2432Z1,1,,1002_25841_251215,430_1002_260707,180
U1496Z2,U1496Z2,1,,434_507_260603,430_1002_260707,600
U2432Z301,U2432Z1,1,,1002_25829_251215,430_1013_260707,180
U1496Z2,U1496Z2,1,,434_496_251215,430_1013_260707,600
U2432Z301,U2432Z1,1,,1002_25845_251215,430_1015_260707,180
U1496Z2,U1496Z2,1,,434_491_251215,430_1015_260707,600
U2432Z301,U2432Z1,1,,1002_5853_251214,430_327_250922,600
U2432Z301,U2432Z1,1,,1002_25833_251215,430_1019_260707,180
U1496Z2,U1496Z2,1,,434_489_251215,430_1019_260707,600
U2432Z301,U2432Z1,1,,1002_5849_251215,430_1021_260707,600
U1333Z301,U1333Z2,1,,1002_25821_251215,497_435_260309,600
U3174Z52,U3174Z51,1,,432_925_260511,436_350_260630,600
U2973Z301,U2973Z3,1,,1002_5831_251215,436_351_260622,300
U3174Z52,U3174Z51,1,,432_919_260511,436_352_260622,600
U2973Z301,U2973Z3,1,,1002_5847_251215,436_353_260622,300
U2432Z301,U2432Z1,1,,1002_5855_251215,430_323_250922,600
U2432Z301,U2432Z1,1,,1002_5857_251214,430_325_250922,600
U3379Z2,U3379Z2,1,,315_1715_260615,2015_88_260316,600
U3379Z5,U3379Z2,1,,315_1768_260615,2015_88_260316,600
U1333Z301,U1333Z1,1,,1002_25827_251215,497_437_260309,600
U2349Z301,U2349Z2,1,,1002_25817_251215,443_21_260504,1800
U1496Z301,U1496Z2,1,,1022_9419_251214,434_367_251215,600
U1496Z301,U1496Z1,1,,1009_9132_251215,434_488_251215,600
U1496Z301,U1496Z2,1,,1009_9136_251215,434_489_251215,600
U1496Z301,U1496Z1,1,,1009_9144_251215,434_490_251215,600
U1496Z301,U1496Z2,1,,1009_9148_251215,434_491_251215,600
U2973Z301,U2973Z8,1,,1002_25854_251215,433_927_260622,600
U2973Z301,U2973Z8,1,,1110_953_251214,433_927_260622,600
U2973Z301,U2973Z8,1,,1002_5856_251214,433_929_260622,600
U2973Z301,U2973Z8,1,,1002_25832_251215,433_931_260622,600
U2973Z301,U2973Z8,1,,1110_947_251214,433_931_260622,600
U2973Z301,U2973Z8,1,,1142_2427_251215,433_933_260622,600
U1434Z1,U1434Z2,1,,398_526_260407,433_933_260622,600
U1442Z301,U1442Z2,1,,1141_1521_251215,433_934_260622,600
U1434Z1,U1434Z1,1,,398_510_260407,433_934_260622,600
U2973Z301,U2973Z8,1,,1002_25848_251215,433_935_260622,600
U2973Z301,U2973Z8,1,,1110_951_251214,433_935_260622,600
U2973Z301,U2973Z1,1,,1110_927_251214,493_291_260622,600
U2973Z301,U2973Z1,1,,1110_927_260707,493_291_260622,600
U2973Z301,U2973Z1,1,,1002_25829_251215,443_409_260622,600
U2973Z301,U2973Z1,1,,1110_929_251214,443_409_260622,600
U2973Z301,U2973Z1,1,,1110_929_260707,443_409_260622,600
U1434Z1,U1434Z1,1,,398_533_260407,443_25_260504,300
U2973Z301,U2973Z1,1,,1110_951_251214,493_292_260622,600
U2973Z301,U2973Z8,1,,1002_25852_251215,433_940_260622,600
U2973Z301,U2973Z8,1,,1110_933_251214,433_940_260622,600
U2973Z301,U2973Z8,1,,1110_933_260707,433_940_260622,600
U2973Z301,U2973Z5,1,,1002_5822_251214,499_34_250821,600
U2973Z301,U2973Z5,1,,1002_25822_251215,499_34_250821,600
U2973Z301,U2973Z5,1,,1002_5830_251214,499_35_250821,600
U2973Z301,U2973Z5,1,,1002_25830_251215,499_35_250821,600
U2973Z301,U2973Z5,1,,1002_25840_251215,499_643_250821,600
U2973Z301,U2973Z8,1,,1002_25830_251215,433_943_260622,600
U2973Z301,U2973Z8,1,,1110_927_251214,433_943_260622,600
U2973Z301,U2973Z8,1,,1110_927_260707,433_943_260622,600
U1442Z301,U1442Z2,1,,1141_1513_251215,433_945_260622,600
U1434Z1,U1434Z1,1,,398_537_260407,433_945_260622,600
U2973Z301,U2973Z8,1,,1002_25840_251215,433_946_260622,600
U2973Z301,U2973Z8,1,,1110_949_251214,433_946_260622,600
U1434Z1,U1434Z2,1,,398_533_260407,433_946_260622,600
U1442Z301,U1442Z2,1,,1141_1525_251215,433_947_260622,600
U1434Z1,U1434Z1,1,,398_294_241202,433_947_260622,600
U1434Z1,U1434Z1,1,,398_506_260407,433_950_260622,600
U2973Z301,U2973Z1,1,,1110_943_251214,493_293_260622,600
U2973Z301,U2973Z8,1,,1002_25826_251215,433_951_260622,600
U2973Z301,U2973Z8,1,,1110_925_251214,433_951_260622,600
U2973Z301,U2973Z8,1,,1110_925_260707,433_951_260622,600
U2973Z301,U2973Z8,1,,1002_25828_251215,433_953_260622,600
U2973Z301,U2973Z8,1,,1002_25836_251215,433_955_260622,600
U2973Z301,U2973Z8,1,,1110_929_251214,433_955_260622,600
U2973Z301,U2973Z8,1,,1110_929_260707,433_955_260622,600
U1434Z1,U1434Z2,1,,398_500_260407,433_955_260622,600
U1496Z301,U1496Z1,1,,1009_9106_251215,434_494_251215,600
U1496Z301,U1496Z2,1,,1022_9415_251214,434_374_251215,600
U1496Z301,U1496Z1,1,,1009_9104_251215,434_501_251215,600
U1496Z301,U1496Z2,1,,1022_9411_251214,434_378_251215,600
U1496Z301,U1496Z1,1,,1009_9136_251215,434_502_251215,600
U2973Z10,U2973Z8,1,,676_21_260701,433_958_260622,600
